,coordinate,ip,country,timest,os,connection_type,accuracy,event_type,gps_speed,app_id,count
6227,43.7142|-79.4581,199.119.233.181,CAN,1601553896,android,carrier,2,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
6228,44.8070|-63.6272,142.177.170.47,CAN,1601553771,android,wifi,5,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6229,47.3713|-61.8830,"\\""""",CAN,1601553986,android,na,3,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6230,48.5924|-68.2719,207.134.243.83,CAN,1601554965,android,wifi,14,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
6231,45.5623|-73.5946,"\\""""",CAN,1601554283,android,na,7,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6232,43.1878|-80.6411,"\\""""",CAN,1601556418,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6233,49.6956|-102.2774,142.165.85.233,CAN,1601555467,ios,na,12,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6234,53.5053|-114.5566,174.90.223.64,CAN,1601556675,ios,carrier,47,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
6235,43.7253|-79.3052,72.141.104.144,CAN,1601556364,android,na,14,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6236,44.8238|-63.6192,196.53.10.67,CAN,1601557081,android,wifi,19,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6237,49.0366|-123.0930,162.156.81.100,CAN,1601554811,android,na,9,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
6238,52.1618|-106.6863,184.67.191.123,CAN,1601555172,ios,na,15,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6239,53.5694|-113.4444,75.158.60.69,CAN,1601556011,android,wifi,10,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6240,49.8286|-119.4805,174.4.246.131,CAN,1601554276,android,wifi,10,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6241,49.0117|-119.4665,50.92.159.58,CAN,1601554582,android,na,19,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
6242,50.4360|-104.6057,24.72.38.251,CAN,1601555114,android,wifi,13,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6243,43.6577|-79.4710,142.114.99.145,CAN,1601554318,android,na,5210,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6244,43.5279|-79.6975,99.246.153.42,CAN,1601556785,android,wifi,9,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6245,45.2923|-75.8819,174.112.192.50,CAN,1601553663,android,wifi,1,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6246,43.6716|-79.4186,"\\""""",CAN,1601556444,android,na,3,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
6247,43.6509|-79.4396,65.95.204.143,CAN,1601554185,android,wifi,8,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6248,42.1476|-82.8008,199.119.233.211,CAN,1601557062,android,carrier,8,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
6249,43.1694|-80.7446,72.136.116.242,CAN,1601555736,android,na,8,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6250,43.4316|-79.7774,76.64.224.29,CAN,1601554986,android,wifi,10,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6251,43.7117|-79.7919,99.235.86.32,CAN,1601555956,android,wifi,5856,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6252,45.7117|-73.9022,173.176.173.63,CAN,1601555299,android,wifi,5729,GPS,"\\""""",7993ed4e315bb654b139abcd44154bac,1
6253,45.0464|-78.5354,206.174.183.44,CAN,1601554202,android,na,5,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6254,46.5572|-84.5512,38.39.19.191,CAN,1601554449,ios,wifi,5,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6255,45.5473|-73.6392,204.101.218.250,CAN,1601553921,ios,wifi,9,GPS,"\\""""",30f2b3e2048caa32d54a77107609d52c,1
6256,43.7820|-79.2608,"\\""""",CAN,1601555372,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6257,42.1303|-83.1003,174.95.61.139,CAN,1601555600,ios,wifi,3,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6258,44.0915|-77.6105,"\\""""",CAN,1601555134,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6259,53.5042|-113.6357,68.150.77.174,CAN,1601556093,ios,wifi,2,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6260,49.9011|-97.1401,24.76.96.142,CAN,1601555054,android,wifi,3,GPS,"\\""""",370a934f862d20f142b2152f715e70cb,1
6261,51.1244|-114.1538,162.157.116.81,CAN,1601555851,ios,wifi,12,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6262,43.3831|-80.4364,99.250.32.164,CAN,1601556424,ios,wifi,8,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6263,43.7670|-79.1989,70.31.62.117,CAN,1601555339,android,wifi,8,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6264,43.7242|-79.3031,50.101.92.29,CAN,1601554037,ios,wifi,5,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6265,43.8206|-79.4784,"\\""""",CAN,1601556920,android,na,4,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
6266,43.7148|-79.5573,99.255.205.11,CAN,1601557096,android,na,6,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6267,53.9183|-122.7569,207.6.32.135,CAN,1601555067,ios,wifi,19,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6268,43.7431|-79.6682,72.139.193.117,CAN,1601553885,ios,carrier,5,GPS,"\\""""",65bef09ef45d13c0580e954121a4ad24,1
6269,52.3009|-106.2902,"\\""""",CAN,1601555504,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6270,44.1582|-76.2642,69.204.86.0,CAN,1601556839,android,na,11,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
6271,43.6284|-79.5792,70.26.70.48,CAN,1601555380,android,na,10,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6272,43.2553|-79.8445,67.69.69.34,CAN,1601554691,android,carrier,9,GPS,"\\""""",902d9b540a6ef9d20edfe43a8ac451be,1
6273,52.1720|-106.6334,207.228.78.4,CAN,1601554353,android,na,7,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6274,45.6757|-73.9062,147.253.99.8,CAN,1601556490,android,wifi,7110,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6275,44.3245|-78.3184,24.235.170.96,CAN,1601554169,android,wifi,7850,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6276,45.5841|-73.5705,173.178.56.244,CAN,1601555558,android,wifi,7,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6277,46.3604|-72.6339,70.49.73.214,CAN,1601554310,android,wifi,4108,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6278,45.4993|-72.3183,"\\""""",CAN,1601553842,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6279,45.5065|-75.6338,67.68.232.127,CAN,1601554526,android,wifi,4,GPS,"\\""""",7993ed4e315bb654b139abcd44154bac,1
6280,47.6125|-68.7928,70.48.96.134,CAN,1601554707,android,wifi,6,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6281,45.0981|-77.8437,209.171.88.138,CAN,1601554109,ios,na,7,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6282,45.5660|-62.5872,"\\""""",CAN,1601556135,ios,na,16,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6283,43.6751|-79.3775,99.239.182.4,CAN,1601555936,ios,wifi,14,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6284,53.5395|-106.1833,198.254.165.11,CAN,1601555112,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6285,51.0811|-114.2080,198.166.109.41,CAN,1601557086,android,wifi,6339,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
6286,42.7767|-81.1539,99.242.9.24,CAN,1601555254,android,na,7,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6287,52.0878|-101.0447,216.81.3.229,CAN,1601554521,ios,wifi,14,GPS,"\\""""",4dbd18754728fc6244bc06ff8742707e,1
6288,43.2941|-79.8684,69.158.246.128,CAN,1601556585,ios,carrier,6,GPS,"\\""""",6b34bfb140995d3de667fda0bbd9561b,1
6289,43.6752|-79.3775,99.239.182.4,CAN,1601555376,ios,wifi,8,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6290,45.6396|-73.5236,72.143.213.220,CAN,1601556356,android,na,7891,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6291,48.4589|-67.4425,209.52.29.66,CAN,1601553953,android,wifi,8,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6292,43.2477|-79.8507,72.38.201.233,CAN,1601556231,ios,wifi,16,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6293,50.0180|-125.2337,173.181.104.170,CAN,1601556336,android,wifi,9401,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6294,51.2067|-114.4685,"\\""""",CAN,1601554855,android,na,3,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6295,45.3514|-80.0451,108.162.112.39,CAN,1601553892,android,wifi,5086,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
6296,43.6618|-79.3704,99.229.245.62,CAN,1601554072,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6297,43.7117|-79.2685,99.237.0.170,CAN,1601554462,android,wifi,5837,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,2
6298,42.9946|-79.2302,173.238.10.63,CAN,1601556633,android,na,6,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6299,45.4084|-71.9064,"\\""""",CAN,1601553993,android,na,20,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6300,53.6345|-113.4514,75.156.191.230,CAN,1601554602,android,wifi,34,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6301,45.4033|-75.7374,161.216.164.70,CAN,1601555721,ios,na,5,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6302,45.6781|-73.7599,173.179.148.206,CAN,1601555544,ios,wifi,3,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6303,46.7275|-71.2229,173.179.84.100,CAN,1601554027,android,wifi,3,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6304,50.0008|-119.4084,23.16.99.51,CAN,1601554137,ios,wifi,5,GPS,"\\""""",ce8b86109bddd9ebde4b8c27fe1484ed,1
6305,43.4592|-79.6997,"\\""""",CAN,1601553846,android,na,10,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6306,42.8916|-80.0660,104.249.227.39,CAN,1601556608,android,wifi,15,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
6307,43.7322|-79.6881,148.59.181.245,CAN,1601554918,android,wifi,9,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6308,43.7680|-79.6470,74.14.0.128,CAN,1601555923,ios,wifi,8,GPS,"\\""""",c56261be99ce4b0dafae39e6aba9e582,1
6309,45.6757|-73.5709,206.180.251.171,CAN,1601556870,android,wifi,3138,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,2
6310,45.3424|-75.7446,70.27.184.165,CAN,1601555211,android,na,9,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6311,43.1821|-79.2432,216.121.176.21,CAN,1601554948,android,wifi,9,GPS,"\\""""",7993ed4e315bb654b139abcd44154bac,1
6312,46.1466|-73.2137,24.122.28.44,CAN,1601555272,android,wifi,8,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6313,43.7977|-79.2016,72.141.103.47,CAN,1601555996,android,wifi,6,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6314,43.6698|-79.3381,72.143.192.239,CAN,1601555161,android,carrier,10,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
6315,46.4335|-81.1478,64.228.237.204,CAN,1601555057,android,wifi,11,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6316,45.5263|-73.9579,174.88.86.187,CAN,1601555158,ios,wifi,17,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6317,49.3951|-123.5523,154.5.4.70,CAN,1601556379,ios,wifi,10,GPS,"\\""""",a345b67a79aedfa0439b50452fccd476,1
6318,45.5389|-73.5823,96.23.115.72,CAN,1601556292,android,wifi,3,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6319,43.6492|-79.3861,24.114.100.58,CAN,1601554506,android,carrier,11,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
6320,45.5496|-70.9356,24.204.150.54,CAN,1601554352,android,wifi,9,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6321,43.7191|-79.4301,174.93.119.222,CAN,1601553621,android,wifi,5,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6322,43.7158|-79.4260,209.202.192.20,CAN,1601555610,ios,wifi,5,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
6323,43.6695|-79.3730,76.69.130.134,CAN,1601555675,ios,wifi,14,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6324,50.3002|-107.7999,"\\""""",CAN,1601556577,android,na,16,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6325,44.6091|-79.3609,67.69.69.242,CAN,1601557065,ios,carrier,8,GPS,"\\""""",6950e8afcf823f4dcf6c35a9eae3b300,1
6326,42.9687|-82.3674,69.158.246.33,CAN,1601554247,ios,carrier,15,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
6327,46.8877|-71.1911,65.94.247.187,CAN,1601556427,ios,wifi,7,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6328,48.7892|-123.7330,173.180.112.14,CAN,1601555936,android,wifi,12,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6329,45.4598|-73.5715,135.0.249.118,CAN,1601555318,ios,wifi,15,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
6330,52.2972|-113.8487,75.159.239.179,CAN,1601555935,android,wifi,16,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6331,49.8870|-97.2893,24.78.152.245,CAN,1601554961,ios,na,6,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6332,50.8997|-114.0633,"\\""""",CAN,1601554270,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6333,43.7709|-79.7453,38.18.196.117,CAN,1601557130,ios,wifi,13,GPS,"\\""""",8dc567df992bf1289450c875a7f4c5a4,1
6334,53.6030|-113.5491,68.148.104.52,CAN,1601556809,ios,na,9,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6335,43.8467|-79.1241,99.231.165.231,CAN,1601555392,ios,wifi,12,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6336,45.2080|-71.8019,23.239.40.135,CAN,1601554271,ios,wifi,13,GPS,"\\""""",8d11c000c24207c2d94b9cd2fd4ecc74,1
6337,46.3068|-79.4579,142.114.229.250,CAN,1601553962,android,wifi,4,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6338,45.3897|-73.5981,69.159.111.171,CAN,1601556281,android,wifi,5,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6339,45.4539|-73.8795,"\\""""",CAN,1601553693,android,na,5,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6340,42.2814|-83.0267,24.57.115.27,CAN,1601555320,ios,wifi,8,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6341,43.6052|-79.5710,99.245.70.205,CAN,1601554578,ios,na,10,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6342,43.7276|-79.2995,166.48.123.54,CAN,1601557175,android,wifi,5,GPS,"\\""""",b3a8e5bc62ddf4df61fc8678b9bc15a9,1
6343,47.5315|-52.7584,159.2.126.59,CAN,1601556410,android,wifi,3223,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6344,45.2793|-75.8975,174.112.65.153,CAN,1601553657,android,wifi,14124,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6345,44.6126|-79.3999,204.101.140.107,CAN,1601556896,android,wifi,14094,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
6346,47.1630|-55.1541,142.169.78.128,CAN,1601555674,ios,carrier,14,GPS,"\\""""",bc00c7cd424685fa281b6c565446b0dd,1
6347,43.7052|-79.5300,174.91.73.170,CAN,1601556141,android,wifi,7,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6348,46.8108|-71.2392,204.48.91.206,CAN,1601554208,android,carrier,1551,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
6349,42.9885|-81.2988,99.242.14.124,CAN,1601554111,android,wifi,9,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6350,43.8378|-79.4358,69.159.54.103,CAN,1601556950,android,na,9568,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6351,44.4153|-79.6503,72.141.31.139,CAN,1601556853,ios,wifi,27,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
6352,45.5235|-73.4707,70.83.73.28,CAN,1601554849,ios,na,10,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6353,45.0450|-74.7191,161.216.164.225,CAN,1601556172,android,carrier,13227,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
6354,46.7664|-71.2088,65.93.180.201,CAN,1601555711,ios,wifi,4,GPS,"\\""""",8dc567df992bf1289450c875a7f4c5a4,1
6355,44.6759|-63.4854,168.91.28.93,CAN,1601554654,android,wifi,8,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
6356,49.0664|-122.3109,184.65.112.229,CAN,1601554964,ios,wifi,14,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6357,53.3906|-117.6194,174.90.223.67,CAN,1601555847,android,carrier,5,GPS,"\\""""",fcf8857d7a5cc725f08ef518f8279ecc,1
6358,45.4737|-73.6437,132.219.146.137,CAN,1601557004,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6359,48.6672|-53.1075,76.11.14.85,CAN,1601556557,android,wifi,8,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6360,50.9118|-113.9538,75.159.164.92,CAN,1601555053,ios,wifi,9,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6361,51.0886|-114.1617,70.73.161.145,CAN,1601556821,android,wifi,4,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6362,52.3342|-106.5769,207.228.78.182,CAN,1601556508,android,carrier,9,GPS,"\\""""",694feedf5a4535ea0199f592e670b3f7,1
6363,46.5588|-80.8689,216.223.104.170,CAN,1601555787,android,wifi,10,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6364,43.6037|-79.6042,"\\""""",CAN,1601557017,android,na,9,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
6365,49.8935|-119.4817,207.6.249.185,CAN,1601555755,ios,wifi,19,GPS,"\\""""",8d11c000c24207c2d94b9cd2fd4ecc74,1
6366,49.1095|-122.7345,66.183.233.215,CAN,1601556647,ios,wifi,8,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6367,58.5638|-117.7309,"\\""""",CAN,1601557108,android,na,5,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
6368,45.8325|-64.2043,47.54.59.140,CAN,1601554459,android,wifi,15,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6369,45.6935|-73.4947,142.116.223.222,CAN,1601556208,android,na,9,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6370,45.3598|-73.2964,45.73.85.16,CAN,1601555050,ios,wifi,18,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6371,45.4577|-75.7449,142.119.25.107,CAN,1601554241,ios,wifi,3,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6372,45.4531|-73.4150,"\\""""",CAN,1601553958,ios,na,8,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6373,45.5148|-73.8086,"\\""""",CAN,1601554339,android,na,9,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6374,43.7031|-79.6586,209.171.88.16,CAN,1601556869,ios,carrier,7,GPS,"\\""""",6b34bfb140995d3de667fda0bbd9561b,1
6375,45.5623|-73.5946,"\\""""",CAN,1601556930,android,na,9,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
6376,44.2072|-77.6320,24.156.238.239,CAN,1601555869,ios,wifi,12,GPS,"\\""""",30f2b3e2048caa32d54a77107609d52c,1
6377,43.1644|-80.6660,"\\""""",CAN,1601556513,android,na,4,GPS,"\\""""",30ae46dc565c1bcffa05ee524938d5b2,1
6378,45.4995|-73.5598,66.97.124.1,CAN,1601556711,ios,wifi,17,GPS,"\\""""",4d6bbc869b06056c93770ea4c2081d7c,1
6379,42.9865|-81.2446,92.38.148.45,CAN,1601554818,android,na,20,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,2
6380,53.2676|-110.0275,172.86.187.18,CAN,1601555487,android,wifi,9,GPS,"\\""""",d78ff2f41cbef879305640b157e5d03b,1
6381,43.2149|-79.7831,199.119.233.147,CAN,1601554668,android,carrier,11,GPS,"\\""""",902d9b540a6ef9d20edfe43a8ac451be,1
6382,43.8239|-66.0996,24.89.206.6,CAN,1601555169,android,wifi,7,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
6383,43.4298|-80.4660,99.250.149.80,CAN,1601554419,ios,wifi,11,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
6384,51.1499|-114.1824,68.147.25.155,CAN,1601556190,android,wifi,42,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6385,48.6443|-78.5331,"\\""""",CAN,1601555836,android,na,5,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6386,51.0199|-114.1170,184.64.161.224,CAN,1601554083,ios,wifi,4,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6387,45.4986|-73.6788,204.48.77.82,CAN,1601555896,ios,carrier,10,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
6388,53.4863|-113.5053,174.3.248.254,CAN,1601555968,android,wifi,15,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6389,49.0290|-122.8058,64.180.241.65,CAN,1601554180,android,na,9,GPS,"\\""""",1458f5833e87a50e69ddd51d9f3853ed,2
6390,49.9186|-97.1112,69.158.246.217,CAN,1601554099,android,na,17,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6391,45.8113|-73.3741,67.69.76.159,CAN,1601554094,ios,carrier,14,GPS,"\\""""",2bac758857892925a59b6c19eaf583bd,1
6392,45.7389|-73.6025,76.69.163.136,CAN,1601554990,android,na,8,GPS,"\\""""",9111daff59cc5460975f5f83e08a5345,1
6393,45.4087|-71.8683,67.70.142.95,CAN,1601556074,android,wifi,7,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6394,45.7248|-65.5202,207.112.59.99,CAN,1601554216,ios,wifi,4,GPS,"\\""""",011a6a6ee196da7e165c4f5e9fcab275,1
6395,43.8806|-79.0574,99.232.109.191,CAN,1601555971,ios,wifi,12,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6396,46.3698|-72.6052,"\\""""",CAN,1601554565,android,na,3,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6397,43.6655|-79.4378,66.199.35.148,CAN,1601554164,android,wifi,9221,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6398,44.3400|-78.3285,174.94.39.194,CAN,1601555951,android,wifi,14,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
6399,45.4047|-73.3715,"\\""""",CAN,1601554485,android,na,4,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6400,45.7663|-73.9901,70.54.169.81,CAN,1601554696,ios,na,9,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6401,45.4447|-75.6922,"\\""""",CAN,1601556219,ios,na,8,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6402,46.8801|-71.1927,65.93.11.106,CAN,1601555406,android,wifi,12,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6403,43.7042|-79.8519,184.147.17.85,CAN,1601554139,ios,na,6,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6404,45.4040|-72.7534,24.114.110.65,CAN,1601555164,android,carrier,8,GPS,"\\""""",902d9b540a6ef9d20edfe43a8ac451be,1
6405,45.2804|-66.0808,159.2.206.248,CAN,1601555645,android,wifi,26,GPS,"\\""""",e9c8a48c2d23e7faf50d705cc7624c75,1
6406,43.7570|-79.4959,174.95.138.254,CAN,1601556673,android,wifi,4,GPS,"\\""""",8a38ea503212a1bc3ed9011e59475147,1
6407,42.9302|-81.2108,"\\""""",CAN,1601556146,android,na,10,GPS,"\\""""",cfcb94b6d8fddc0054fc1e47efa1239f,1
6408,43.7435|-79.2917,99.237.17.27,CAN,1601555439,ios,wifi,13,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6409,43.9498|-78.8717,99.248.123.133,CAN,1601554912,ios,wifi,13,GPS,"\\""""",4d6bbc869b06056c93770ea4c2081d7c,1
6410,53.6274|-113.4200,50.93.95.71,CAN,1601556251,android,wifi,18,GPS,"\\""""",f85029a4b45d3a7d0c6a20d9d80aad09,1
6411,45.8962|-72.4752,24.122.116.254,CAN,1601555306,android,wifi,6,GPS,"\\""""",b3a8e5bc62ddf4df61fc8678b9bc15a9,1
6412,43.6809|-79.4490,173.32.22.170,CAN,1601556356,ios,wifi,6,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6413,46.4047|-70.3618,69.51.202.242,CAN,1601555682,ios,wifi,13,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
6414,45.5333|-73.7790,142.182.36.223,CAN,1601555679,ios,wifi,11,GPS,"\\""""",8dc567df992bf1289450c875a7f4c5a4,1
6415,51.0479|-114.0507,23.17.45.158,CAN,1601553851,ios,wifi,16,GPS,"\\""""",15a8371fd8bb4a5ec91c62907871594b,1
